"yymm","year","month","url","row","good","medida","cantidad","precio","total","id","ym","categoria","ipc","ipc_estimado","precio_real","total_real"
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","44","Blusa manga corta","unidad",0.66,135.41,89.3706,157,2020-09-01,"Vestuario",168.315690991137,FALSE,178.428218092389,117.762623940976
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","45","Pantalón largo de tela de jeans (Mujeres)","unidad",0.51,453.8,231.438,157,2020-09-01,"Vestuario",168.315690991137,FALSE,597.967102653615,304.963222353343
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","46","Vestido entero","unidad",0.5,277.42,138.71,157,2020-09-01,"Vestuario",168.315690991137,FALSE,365.553181177095,182.776590588548
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","47","Calzones/ Bikinis","unidad",1.23,42.17,51.8691,157,2020-09-01,"Vestuario",168.315690991137,FALSE,55.5669297463705,68.3473235880357
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","48","Brassier/sostén","unidad",0.97,51.17,49.6349,157,2020-09-01,"Vestuario",168.315690991137,FALSE,67.4261274631676,65.4033436392726
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","49","Sandalias de cuero sintético","par",0.44,244.71,107.6724,157,2020-09-01,"Vestuario",168.315690991137,FALSE,322.451585919714,141.878697804674
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","50","Traje completo","unidad",0.501964507835002,328.41,164.850164018093,157,2020-09-01,"Vestuario",168.315690991137,FALSE,432.742124685927,217.221187637444
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","51","Calzones","unidad",1.4326365541172,32.62,46.7326043953032,157,2020-09-01,"Vestuario",168.315690991137,FALSE,42.9830032802136,61.5790217049736
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","52","Calcetines (Niños y Niñas)","par",1.38828467371139,29.68,41.204289115754,157,2020-09-01,"Vestuario",168.315690991137,FALSE,39.1089986927265,54.2944234893109
"CB2020Sep",2020,"Sep","https://www.inide.gob.ni/docs/CanastaB/CB2020/CBSep2020.xls","53","Zapato de cuero sintético","par",0.44713223086502,325.09,145.358216931909,157,2020-09-01,"Vestuario",168.315690991137,FALSE,428.367398417064,191.536870484066
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","1","Arroz","libra",38,14.53,552.14,164,2021-04-01,"Alimentos",174.672174460205,FALSE,18.4492744809115,701.072430274636
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","2","Frijol","libra",34,18.63,633.42,164,2021-04-01,"Alimentos",174.672174460205,FALSE,23.6551950157867,804.276630536748
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","3","Azúcar","libra",30,13.45,403.5,164,2021-04-01,"Alimentos",174.672174460205,FALSE,17.0779588278224,512.338764834672
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","4","Aceite","litro",7,55.79,390.53,164,2021-04-01,"Alimentos",174.672174460205,FALSE,70.8386113757778,495.870279630445
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","5","Posta de res","libra",8,98.69,789.52,164,2021-04-01,"Alimentos",174.672174460205,FALSE,125.310316484594,1002.48253187675
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","6","Posta de cerdo","libra",5,71.97,359.85,164,2021-04-01,"Alimentos",174.672174460205,FALSE,91.3829514377976,456.914757188988
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","7","Carne de aves","libra",8,44.96,359.68,164,2021-04-01,"Alimentos",174.672174460205,FALSE,57.0873627434123,456.698901947298
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","8","Chuleta de pescado","libra",9,87.9,791.1,164,2021-04-01,"Alimentos",174.672174460205,FALSE,111.609857320862,1004.48871588775
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","9","Leche","litro",30,31.75,952.5,164,2021-04-01,"Alimentos",174.672174460205,FALSE,40.3141407273874,1209.42422182162
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","10","Huevos","docena",7,63.42,443.94,164,2021-04-01,"Alimentos",174.672174460205,FALSE,80.526702517509,563.686917622563
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","11","Queso seco","libra",9,80.27,722.43,164,2021-04-01,"Alimentos",174.672174460205,FALSE,101.92176617913,917.295895612173
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","12","Tortilla","libra",57,16.35,931.95,164,2021-04-01,"Alimentos",174.672174460205,FALSE,20.7601953037098,1183.33113231146
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","13","Pinolillo","libra",10,30.77,307.7,164,2021-04-01,"Alimentos",174.672174460205,FALSE,39.0697987458807,390.697987458807
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","14","Pastas alimenticias","libra",5,32.82,164.1,164,2021-04-01,"Alimentos",174.672174460205,FALSE,41.6727590133183,208.363795066591
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","15","Pan","libra",27,27.61,745.47,164,2021-04-01,"Alimentos",174.672174460205,FALSE,35.0574307238793,946.550629544741
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","16","Tomate de cocinar","libra",14,8.4,117.6,164,2021-04-01,"Alimentos",174.672174460205,FALSE,10.6657884129151,149.321037780811
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","17","Cebolla blanca","libra",8,29.52,236.16,164,2021-04-01,"Alimentos",174.672174460205,FALSE,37.4826278511016,299.861022808813
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","18","Papas","libra",15,17.78,266.7,164,2021-04-01,"Alimentos",174.672174460205,FALSE,22.575918807337,338.638782110054
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","19","Ayote","libra",32,6.15,196.8,164,2021-04-01,"Alimentos",174.672174460205,FALSE,7.80888080231284,249.884185674011
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","20","Chiltoma","libra",3,27.76,83.28,164,2021-04-01,"Alimentos",174.672174460205,FALSE,35.2478912312528,105.743673693758
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","21","Plátano verde","libra",16,9.75,156,164,2021-04-01,"Alimentos",174.672174460205,FALSE,12.3799329792765,198.078927668423
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","22","Naranja","libra",46,8.67,398.82,164,2021-04-01,"Alimentos",174.672174460205,FALSE,11.0086173261874,506.396397004619
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","23","Repollo","libra",2,5.59,11.18,164,2021-04-01,"Alimentos",174.672174460205,FALSE,7.09782824145184,14.1956564829037
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","24","Jabón de lavar ropa","unidad",12.55,16.82,211.091,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,21.3569715601467,268.029993079841
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","25","Detergente","bolsita de 40 gramos",27.97,3.06222949592342,85.6505590009781,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,3.88822522325082,108.753659494325
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","26","Pasta dental","unidad de 115 grs",2.13,37.26,79.3638,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,47.3103900315734,100.771130767251
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","27","Fósforos","cajita de 40 cerillos",10.87,1.95,21.1965,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,2.47598659585529,26.913974296947
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","28","Escoba","unidad",1.22,63.09,76.9698,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,80.1076894012873,97.7313810695706
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","29","Papel higiénico","rollos",10.71,15.66,167.7186,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,19.8840769697917,212.958464346469
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","30","Jabón de baño","unidad",4.67,14.23,66.4541,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,18.0683534661645,84.3792106869883
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","31","Toallas sanitarias","bolsa de 10 unid",2.21,22.69,50.1449,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,28.810326082029,63.6708206412841
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","32","Desodorante nacional","unidad",1.9,38.7,73.53,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,49.1388109023589,93.3637407144818
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","33","Cepillo dental","unidad",2.49,15.77,39.2673,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,20.0237480085323,49.8591325412454
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","34","Alquiler","valor (c$) mensual",1,900,900,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,1142.7630442409,1142.7630442409
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","35","Gas butano","25 libras",1,351.85,351.85,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,446.756863462402,446.756863462402
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","36","Luz eléctrica","kwh",100,2.94901,294.901,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,3.74446627232985,374.446627232985
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","37","Agua","galones",5292,0.0302774802216931,160.2284253332,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,0.0384444283000953,203.447914564104
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","38","Transporte","pasaje",240,2.5,600,164,2021-04-01,"Usos del Hogar",174.672174460205,FALSE,3.17434178955807,761.842029493936
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","39","Pantalón largo de tela de jeans (Hombre)","unidad",0.621290101151897,470.15,292.099541056564,164,2021-04-01,"Vestuario",174.672174460205,FALSE,596.96671694429,370.889511954633
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","40","Camisa manga corta","unidad",0.660003700679698,127.89,84.4078732799266,164,2021-04-01,"Vestuario",174.672174460205,FALSE,162.386628586632,107.175775808077
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","41","Calzoncillos","unidad",1.56501893310219,45.55,71.2866124028048,164,2021-04-01,"Vestuario",174.672174460205,FALSE,57.836507405748,90.5152291145007
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","42","Calcetines (Hombre)","par",1.3198798072969,29.48,38.9100567191128,164,2021-04-01,"Vestuario",174.672174460205,FALSE,37.4318383824687,49.4055276310217
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","43","Zapato de cuero natural","par",0.432211303669415,434.76,187.908186383315,164,2021-04-01,"Vestuario",174.672174460205,FALSE,552.030734571306,238.593923454649
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","44","Blusa manga corta","unidad",0.66,135.82,89.6412,164,2021-04-01,"Vestuario",174.672174460205,FALSE,172.455640743111,113.820722890453
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","45","Pantalón largo de tela de jeans (Mujeres)","unidad",0.51,461.13,235.1763,164,2021-04-01,"Vestuario",174.672174460205,FALSE,585.513691767564,298.611982801458
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","46","Vestido entero","unidad",0.5,278.94,139.47,164,2021-04-01,"Vestuario",174.672174460205,FALSE,354.180359511731,177.090179755865
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","47","Calzones/ Bikinis","unidad",1.23,43.47,53.4681,164,2021-04-01,"Vestuario",174.672174460205,FALSE,55.1954550368357,67.8904096953079
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","48","Brassier/sostén","unidad",0.97,51.61,50.0617,164,2021-04-01,"Vestuario",174.672174460205,FALSE,65.5311119036367,63.5651785465276
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","49","Sandalias de cuero sintético","par",0.44,240.35,105.754,164,2021-04-01,"Vestuario",174.672174460205,FALSE,305.181219648112,134.279736645169
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","50","Traje completo","unidad",0.501964507835002,325.83,163.555095587879,164,2021-04-01,"Vestuario",174.672174460205,FALSE,413.718314116682,207.671909927907
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","51","Calzones","unidad",1.4326365541172,33.72,48.3085046048321,164,2021-04-01,"Vestuario",174.672174460205,FALSE,42.8155220575592,61.3390819832707
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","52","Calcetines (Niños y Niñas)","par",1.38828467371139,30.22,41.9539628395582,164,2021-04-01,"Vestuario",174.672174460205,FALSE,38.3714435521779,53.2704869916703
"CB2021Abr",2021,"Abr","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAbr2021.xls","53","Zapato de cuero sintético","par",0.44713223086502,323.55,144.669633296377,164,2021-04-01,"Vestuario",174.672174460205,FALSE,410.823314404605,183.692345061092
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","1","Arroz","libra",38,15.46,587.48,168,2021-08-01,"Alimentos",177.05349369865,FALSE,19.3661099546255,735.912178275768
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","2","Frijol","libra",34,18.47,627.98,168,2021-08-01,"Alimentos",177.05349369865,FALSE,23.1366138979258,786.644872529476
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","3","Azúcar","libra",30,13.54,406.2,168,2021-08-01,"Alimentos",177.05349369865,FALSE,16.9610044492645,508.830133477934
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","4","Aceite","litro",7,57.5,402.5,168,2021-08-01,"Alimentos",177.05349369865,FALSE,72.0278992490922,504.195294743645
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","5","Posta de res","libra",8,104.69,837.52,168,2021-08-01,"Alimentos",177.05349369865,FALSE,131.140882998043,1049.12706398434
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","6","Posta de cerdo","libra",5,77.55,387.75,168,2021-08-01,"Alimentos",177.05349369865,FALSE,97.1437145524712,485.718572762356
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","7","Carne de aves","libra",8,47.05,376.4,168,2021-08-01,"Alimentos",177.05349369865,FALSE,58.937611472518,471.500891780144
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","8","Chuleta de pescado","libra",9,87.86,790.74,168,2021-08-01,"Alimentos",177.05349369865,FALSE,110.058630052613,990.527670473515
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","9","Leche","litro",30,31.58,947.4,168,2021-08-01,"Alimentos",177.05349369865,FALSE,39.5589749267188,1186.76924780156
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","10","Huevos","docena",7,64,448,168,2021-08-01,"Alimentos",177.05349369865,FALSE,80.170183512033,561.191284584231
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","11","Queso seco","libra",9,67.96,611.64,168,2021-08-01,"Alimentos",177.05349369865,FALSE,85.1307136168401,766.176422551561
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","12","Tortilla","libra",57,18.36,1046.52,168,2021-08-01,"Alimentos",177.05349369865,FALSE,22.9988213950145,1310.93281951582
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","13","Pinolillo","libra",10,30.93,309.3,168,2021-08-01,"Alimentos",177.05349369865,FALSE,38.7447465004247,387.447465004247
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","14","Pastas alimenticias","libra",5,33.72,168.6,168,2021-08-01,"Alimentos",177.05349369865,FALSE,42.2396654379024,211.198327189512
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","15","Pan","libra",27,26.46,714.42,168,2021-08-01,"Alimentos",177.05349369865,FALSE,33.1453602457562,894.924726635416
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","16","Tomate de cocinar","libra",14,16.92,236.88,168,2021-08-01,"Alimentos",177.05349369865,FALSE,21.1949922659937,296.729891723912
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","17","Cebolla blanca","libra",8,35.05,280.4,168,2021-08-01,"Alimentos",177.05349369865,FALSE,43.9057020640118,351.245616512095
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","18","Papas","libra",15,15.86,237.9,168,2021-08-01,"Alimentos",177.05349369865,FALSE,19.8671736015757,298.007604023635
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","19","Ayote","libra",32,7.3,233.6,168,2021-08-01,"Alimentos",177.05349369865,FALSE,9.14441155684126,292.62116981892
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","20","Chiltoma","libra",3,32.96,98.88,168,2021-08-01,"Alimentos",177.05349369865,FALSE,41.287644508697,123.862933526091
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","21","Plátano verde","libra",16,9.49,151.84,168,2021-08-01,"Alimentos",177.05349369865,FALSE,11.8877350238936,190.203760382298
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","22","Naranja","libra",46,7.04,323.84,168,2021-08-01,"Alimentos",177.05349369865,FALSE,8.81872018632363,405.661128570887
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","23","Repollo","libra",2,5.68,11.36,168,2021-08-01,"Alimentos",177.05349369865,FALSE,7.11510378669293,14.2302075733859
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","24","Jabón de lavar ropa","unidad",12.55,18.15,227.7825,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,22.7357629803656,285.333825403588
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","25","Detergente","bolsita de 40 gramos",27.97,3.14,87.8258,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,3.93334962855912,110.015789110799
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","26","Pasta dental","unidad de 115 grs",2.13,37.09,79.0017,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,46.4611266634579,98.9621997931653
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","27","Fósforos","cajita de 40 cerillos",10.87,1.78,19.3486,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,2.22973322892842,24.2372001984519
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","28","Escoba","unidad",1.22,67.25,82.045,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,84.2413256435034,102.774417285074
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","29","Papel higiénico","rollos",10.71,16.08,172.2168,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,20.1427586073983,215.728944685236
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","30","Jabón de baño","unidad",4.67,13.57,63.3719,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,16.9985842227858,79.3833883204094
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","31","Toallas sanitarias","bolsa de 10 unid",2.21,23.04,50.9184,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,28.8612660643319,63.7833980021735
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","32","Desodorante nacional","unidad",1.9,40.61,77.159,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,50.8704867566197,96.6539248375774
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","33","Cepillo dental","unidad",2.49,16.18,40.2882,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,20.2680245191358,50.4673810526483
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","34","Alquiler","valor (c$) mensual",1,900,900,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,1127.39320563796,1127.39320563796
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","35","Gas butano","25 libras",1,392.69,392.69,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,491.906708802191,491.906708802191
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","36","Luz eléctrica","kwh",100,2.96872375,296.872375,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,3.71879887240673,371.879887240673
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","37","Agua","galones",5292,0.0302774802216931,160.2284253332,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,0.0379273616508607,200.711597856355
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","38","Transporte","pasaje",240,2.5,600,168,2021-08-01,"Usos del Hogar",177.05349369865,FALSE,3.13164779343879,751.595470425309
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","39","Pantalón largo de tela de jeans (Hombre)","unidad",0.621290101151897,469.92,291.956644333299,168,2021-08-01,"Vestuario",177.05349369865,FALSE,588.649572437102,365.722152402468
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","40","Camisa manga corta","unidad",0.660003700679698,130.49,86.1238829016939,168,2021-08-01,"Vestuario",177.05349369865,FALSE,163.459488226331,107.883867140588
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","41","Calzoncillos","unidad",1.56501893310219,46,71.9908709227007,168,2021-08-01,"Vestuario",177.05349369865,FALSE,57.6223193992737,90.1800208291249
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","42","Calcetines (Hombre)","par",1.3198798072969,30.94,40.8370812377662,168,2021-08-01,"Vestuario",177.05349369865,FALSE,38.7572730915985,51.1549421394924
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","43","Zapato de cuero natural","par",0.432211303669415,453.91,196.185032848584,168,2021-08-01,"Vestuario",177.05349369865,FALSE,568.59449996792,245.752970090394
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","44","Blusa manga corta","unidad",0.66,134.33,88.6578,168,2021-08-01,"Vestuario",177.05349369865,FALSE,168.269699237053,111.058001496455
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","45","Pantalón largo de tela de jeans (Mujeres)","unidad",0.51,461.4,235.314,168,2021-08-01,"Vestuario",177.05349369865,FALSE,577.976916757063,294.768227546102
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","46","Vestido entero","unidad",0.5,286.25,143.125,168,2021-08-01,"Vestuario",177.05349369865,FALSE,358.573672348741,179.286836174371
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","47","Calzones/ Bikinis","unidad",1.23,43.7,53.751,168,2021-08-01,"Vestuario",177.05349369865,FALSE,54.74120342931,67.3316802180513
"CB2021Ago",2021,"Ago","https://www.inide.gob.ni/docs/CanastaB/CB2021/CBAgo2021.xls","48","Brassier/sostén","unidad",0.97,54.46,52.8262,168,2021-08-01,"Vestuario",177.05349369865,FALSE,68.2198155322706,66.1732210663025
