"month","year","url","row","bien","medida","cantidad","precio","total"
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","36","Luz eléctrica","KWH",100,2.49004675,249.004675
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","37","Agua","Galones",5292,0.015590373999093,82.5042592032
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","38","Transporte","Pasaje",240,2.5,600
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,320.04,198.837683972653
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","40","Camisa manga corta","Unidad",0.660003700679698,103.89,68.5677844636139
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","41","Calzoncillos","Unidad",1.56501893310219,31.71,49.6267503686704
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","42","Calcetines","Par",1.3198798072969,23.74,31.3339466252285
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,330.74,142.949566575622
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","44","Blusa manga corta","Unidad",0.66,85.17,56.2122
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,299.68,152.8368
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","46","Vestido entero","Unidad",0.5,224.59,112.295
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","47","Calzones/Bikinis","Unidad",1.23,30.26,37.2198
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","48","Brassier/sostén","Unidad",0.97,32.38,31.4086
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","49","Sandalias de cuero sintético","Par",0.44,200.01,88.0044
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","50","Traje completo","Unidad",0.501964507835002,230.18,115.542190413461
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","51","Calzones","Unidad",1.4326365541172,20.66,29.5982712080614
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","52","Calcetines","Par",1.38828467371139,20.62,28.6264299719288
"Jun",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJun2013.xls","53","Zapato de cuero sintético","Par",0.44713223086502,258.63,115.64180886862
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","1","Arroz","Libra",38,10.79,410.02
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","2","Frijol","Libra",34,9.63,327.42
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","3","Azúcar","Libra",30,8.76,262.8
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","4","Aceite","Litro",7,33.63,235.41
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","5","Posta de res","Libra",8,58.64,469.12
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","6","Posta de cerdo","Libra",5,52.47,262.35
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","7","Carne de aves","Libra",8,30,240
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","8","Chuleta de pescado","Libra",9,60.57,545.13
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","9","Leche","Litro",30,22.38,671.4
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","10","Huevos","Docena",7,42.86,300.02
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","11","Queso seco","Libra",9,40.7,366.3
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","12","Tortilla","Libra",57,13.23,754.11
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","13","Pinolillo","Libra",10,20.99,209.9
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","14","Pastas alimenticias","Libra",5,20.96,104.8
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","15","Pan","Libra",27,19,513
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","16","Tomate de cocinar","Libra",14,14.79,207.06
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","17","Cebolla blanca","Libra",8,29.7,237.6
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","18","Papas","Libra",15,16.69,250.35
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","19","Ayote","Libra",32,6.65,212.8
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","20","Chiltoma","Libra",3,32.52,97.56
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","21","Plátano verde","Libra",16,7.46,119.36
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","22","Naranja","Libra",46,7.74,356.04
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","23","Repollo","Libra",2,6.28,12.56
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","24","Jabón de lavar ropa","Unidad",12.55,12.89,161.7695
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.24,62.6528
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","26","Pasta dental","Unidad de 115 grs",2.13,28.56,60.8328
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,0.99,10.7613
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","28","Escoba","Unidad",1.22,37.52,45.7744
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","29","Papel higiénico","Rollos",10.71,10.67,114.2757
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","30","Jabón de baño","Unidad",4.67,5.82,27.1794
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,14.47,31.9787
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","32","Desodorante nacional","Unidad",1.9,21.09,40.071
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","33","Cepillo dental","Unidad",2.49,9.86,24.5514
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","35","Gas butano","25 libras",1,242.19,242.19
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","36","Luz eléctrica","KWH",100,2.500298,250.0298
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","37","Agua","Galones",5292,0.015590373999093,82.5042592032
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","38","Transporte","Pasaje",240,2.5,600
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,320.79,199.303651548517
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","40","Camisa manga corta","Unidad",0.660003700679698,104.95,69.2673883863344
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","41","Calzoncillos","Unidad",1.56501893310219,31.81,49.7832522619807
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","42","Calcetines","Par",1.3198798072969,23.78,31.3867418175204
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,331.41,143.239148149081
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","44","Blusa manga corta","Unidad",0.66,85.9,56.694
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,300.89,153.4539
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","46","Vestido entero","Unidad",0.5,228.25,114.125
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","47","Calzones/Bikinis","Unidad",1.23,30.44,37.4412
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","48","Brassier/sostén","Unidad",0.97,32.47,31.4959
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","49","Sandalias de cuero sintético","Par",0.44,197.71,86.9924
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","50","Traje completo","Unidad",0.501964507835002,230.42,115.662661895341
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","51","Calzones","Unidad",1.4326365541172,20.93,29.9850830776731
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","52","Calcetines","Par",1.38828467371139,20.64,28.6541956654031
"Jul",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CJul2013.xls","53","Zapato de cuero sintético","Par",0.44713223086502,259.1,115.851961017127
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","1","Arroz","Libra",38,10.8,410.4
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","2","Frijol","Libra",34,9.88,335.92
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","3","Azúcar","Libra",30,8.78,263.4
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","4","Aceite","Litro",7,33.67,235.69
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","5","Posta de res","Libra",8,59.01,472.08
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","6","Posta de cerdo","Libra",5,52.51,262.55
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","7","Carne de aves","Libra",8,29.66,237.28
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","8","Chuleta de pescado","Libra",9,59.96,539.64
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","9","Leche","Litro",30,22.38,671.4
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","10","Huevos","Docena",7,42.63,298.41
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","11","Queso seco","Libra",9,41.62,374.58
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","12","Tortilla","Libra",57,13.46,767.22
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","13","Pinolillo","Libra",10,21.16,211.6
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","14","Pastas alimenticias","Libra",5,21.12,105.6
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","15","Pan","Libra",27,19.3,521.1
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","16","Tomate de cocinar","Libra",14,18.94,265.16
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","17","Cebolla blanca","Libra",8,23.5,188
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","18","Papas","Libra",15,16.25,243.75
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","19","Ayote","Libra",32,5.24,167.68
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","20","Chiltoma","Libra",3,40.65,121.95
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","21","Plátano verde","Libra",16,7.64,122.24
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","22","Naranja","Libra",46,6.08,279.68
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","23","Repollo","Libra",2,5.05,10.1
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","24","Jabón de lavar ropa","Unidad",12.55,12.89,161.7695
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.24,62.6528
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","26","Pasta dental","Unidad de 115 grs",2.13,28.64,61.0032
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1,10.87
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","28","Escoba","Unidad",1.22,37.52,45.7744
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","29","Papel higiénico","Rollos",10.71,10.74,115.0254
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","30","Jabón de baño","Unidad",4.67,5.67,26.4789
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,14.44,31.9124
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","32","Desodorante nacional","Unidad",1.9,21.18,40.242
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","33","Cepillo dental","Unidad",2.49,9.98,24.8502
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","34","Alquiler","Valor (C$) mensual",1,900,900
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","35","Gas butano","25 libras",1,256.01,256.01
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","36","Luz eléctrica","KWH",100,2.510652,251.0652
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","37","Agua","Galones",5292,0.015590373999093,82.5042592032
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","38","Transporte","Pasaje",240,2.5,600
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","39","Pantalón largo de tela de jeans","Unidad",0.621290101151897,324.34,201.509231407606
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","40","Camisa manga corta","Unidad",0.660003700679698,105.55,69.6633906067422
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","41","Calzoncillos","Unidad",1.56501893310219,32,50.0806058592701
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","42","Calcetines","Par",1.3198798072969,23.92,31.571524990542
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","43","Zapato  de cuero natural (mocasin, acordonado, cerrado, etc.)","Par",0.432211303669415,331.41,143.239148149081
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","44","Blusa manga corta","Unidad",0.66,85.88,56.6808
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","45","Pantalón largo de tela de jeans","Unidad",0.51,298.59,152.2809
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","46","Vestido entero","Unidad",0.5,230.91,115.455
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","47","Calzones/Bikinis","Unidad",1.23,30.69,37.7487
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","48","Brassier/sostén","Unidad",0.97,32.79,31.8063
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","49","Sandalias de cuero sintético","Par",0.44,198.97,87.5468
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","50","Traje completo","Unidad",0.501964507835002,231.39,116.149567467941
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","51","Calzones","Unidad",1.4326365541172,20.93,29.9850830776731
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","52","Calcetines","Par",1.38828467371139,20.64,28.6541956654031
"Ago",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CAgo2013.xls","53","Zapato de cuero sintético","Par",0.44713223086502,259.13,115.865374984053
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","1","Arroz","Libra",38,10.9,414.2
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","2","Frijol","Libra",34,9.76,331.84
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","3","Azúcar","Libra",30,8.83,264.9
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","4","Aceite","Litro",7,33.6,235.2
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","5","Posta de res","Libra",8,59.39,475.12
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","6","Posta de cerdo","Libra",5,52.56,262.8
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","7","Carne de aves","Libra",8,29.66,237.28
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","8","Chuleta de pescado","Libra",9,59.93,539.37
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","9","Leche","Litro",30,22.38,671.4
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","10","Huevos","Docena",7,41.28,288.96
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","11","Queso seco","Libra",9,43.98,395.82
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","12","Tortilla","Libra",57,14.36,818.52
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","13","Pinolillo","Libra",10,21.15,211.5
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","14","Pastas alimenticias","Libra",5,21.08,105.4
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","15","Pan","Libra",27,19,513
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","16","Tomate de cocinar","Libra",14,14.85,207.9
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","17","Cebolla blanca","Libra",8,25.86,206.88
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","18","Papas","Libra",15,12.52,187.8
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","19","Ayote","Libra",32,5.39,172.48
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","20","Chiltoma","Libra",3,43.28,129.84
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","21","Plátano verde","Libra",16,6.87,109.92
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","22","Naranja","Libra",46,5.21,239.66
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","23","Repollo","Libra",2,4.58,9.16
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","24","Jabón de lavar ropa","Unidad",12.55,12.85,161.2675
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","25","Detergente en polvo","Bolsita de 40 gramos",27.97,2.25,62.9325
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","26","Pasta dental","Unidad de 115 grs",2.13,28.74,61.2162
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","27","Fósforos","Cajita de 40 cerrillos",10.87,1,10.87
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","28","Escoba","Unidad",1.22,37.39,45.6158
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","29","Papel higiénico","Rollos",10.71,10.86,116.3106
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","30","Jabón de baño","Unidad",4.67,5.76,26.8992
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","31","Toallas sanitarias","Bolsa de 10 unid",2.21,14.47,31.9787
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","32","Desodorante nacional","Unidad",1.9,21.17,40.223
"Sep",2013,"https://www.inide.gob.ni/docs/CanastaB/canastab/CB2013/CSep2013.xls","33","Cepillo dental","Unidad",2.49,9.98,24.8502
